ohpi_id	ohpi_label	victor_id	ogg_iri	victor_gene_name	victor_pathogen_name	victor_pathogen_taxon	victor_host_name	victor_host_taxon	victor_host_cell_ontology_iri	victor_host_cell_ontology_name	victor_host_cell_line_ontology_iri	victor_host_cell_line_ontology_name
OHPI_9000973	E. coli fimH mutant interaction with mouse	3375	OGG_3006969617	fimH	E. coli	83334	mouse	10090				
OHPI_9001682	H. pylori homB mutant interaction with human	3378	OGG_3007009855	homB	H. pylori	210	human	9606				
OHPI_9001683	H. pylori homB mutant interaction with human epithelial cell	3378	OGG_3007009855	homB	H. pylori	210	human	9606	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9000301	H. pylori vacA mutant interaction with mouse	3379	OGG_3007010020	vacA	H. pylori	210	mouse	10090				
OHPI_9001684	H. pylori hopZ mutant interaction with human	3383	OGG_3007010375	hopZ	H. pylori	210	human	9606				
OHPI_9001685	H. pylori hopZ mutant interaction with human epithelial cell	3383	OGG_3007010375	hopZ	H. pylori	210	human	9606	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9001686	H. pylori horB mutant interaction with mouse	3386	OGG_3007010497	horB	H. pylori	210	mouse	10090				
OHPI_9001684	H. pylori hopZ mutant interaction with human	3390	OGG_3006962890	hopZ	H. pylori	210	human	9606				
OHPI_9001685	H. pylori hopZ mutant interaction with human epithelial cell	3390	OGG_3006962890	hopZ	H. pylori	210	human	9606	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9001686	H. pylori horB mutant interaction with mouse	3393	OGG_3006963000	horB	H. pylori	210	mouse	10090				
OHPI_9000301	H. pylori vacA mutant interaction with mouse	3399	OGG_3006963731	vacA	H. pylori	210	mouse	10090				
OHPI_9001687	Salmonella spp. fur mutant interaction with mouse	3400	OGG_3006947533	fur	Salmonella spp.	590	mouse	10090				
OHPI_9001240	Salmonella spp. sodC mutant interaction with mouse	3401	OGG_3006947663	sodC	Salmonella spp.	590	mouse	10090				
OHPI_9001240	Salmonella spp. sodC mutant interaction with mouse	3403	OGG_3006947830	sodC	Salmonella spp.	590	mouse	10090				
OHPI_9001688	Salmonella spp. rpoS mutant interaction with mouse	3404	OGG_3006948133	rpoS	Salmonella spp.	590	mouse	10090				
OHPI_9001689	Salmonella spp. relA mutant interaction with mouse	3405	OGG_3006948145	relA	Salmonella spp.	590	mouse	10090				
OHPI_9001690	Salmonella spp. htrA mutant interaction with mouse	3406	OGG_3006948918	htrA	Salmonella spp.	590	mouse	10090				
OHPI_9001691	Salmonella spp. ompR mutant interaction with mouse	3407	OGG_3006948995	ompR	Salmonella spp.	590	mouse	10090				
OHPI_9001692	Salmonella spp. galE mutant interaction with mouse	3408	OGG_3006949187	galE	Salmonella spp.	590	mouse	10090				
OHPI_9001342	Salmonella spp. invA mutant interaction with chicken	3409	OGG_3006949452	invA	Salmonella spp.	590	chicken	9031				
OHPI_9001341	Salmonella spp. invC mutant interaction with chicken	3410	OGG_3006949458	invC	Salmonella spp.	590	chicken	9031				
OHPI_9001693	Salmonella spp. hfq mutant interaction with mouse	3411	OGG_3006949622	hfq	Salmonella spp.	590	mouse	10090				
OHPI_9001694	Salmonella spp. phoP mutant interaction with mouse	3412	OGG_3006950049	phoP	Salmonella spp.	590	mouse	10090				
OHPI_9001695	Salmonella spp. rfaL mutant interaction with mouse	3413	OGG_3006950110	rfaL	Salmonella spp.	590	mouse	10090				
OHPI_9001696	Salmonella spp. rfaG mutant interaction with mouse	3414	OGG_3006950120	rfaG	Salmonella spp.	590	mouse	10090				
OHPI_9001354	Salmonella spp. misL mutant interaction with mouse	3415	OGG_3006950173	misL	Salmonella spp.	590	mouse	10090				
OHPI_9001697	Salmonella spp. spoT mutant interaction with mouse	3416	OGG_3006950239	spoT	Salmonella spp.	590	mouse	10090				
OHPI_9001698	Salmonella spp. aroA mutant interaction with mouse	3417	OGG_3006950322	aroA	Salmonella spp.	590	mouse	10090				
OHPI_9001699	Salmonella spp. iacP mutant interaction with chicken	3418	OGG_3006950340	iacP	Salmonella spp.	590	chicken	9031				
OHPI_9001700	Salmonella spp. sipD mutant interaction with chicken	3419	OGG_3006950346	sipD	Salmonella spp.	590	chicken	9031				
OHPI_9001701	Salmonella spp. sipB mutant interaction with chicken	3420	OGG_3006950348	sipB	Salmonella spp.	590	chicken	9031				
OHPI_9001239	Salmonella spp. slyA mutant interaction with mouse	3421	OGG_3006950363	slyA	Salmonella spp.	590	mouse	10090				
OHPI_9001702	Salmonella spp. ssrA mutant interaction with mouse	3422	OGG_3006950412	ssrA	Salmonella spp.	590	mouse	10090				
OHPI_9000825	Salmonella spp. ssaV mutant interaction with human	3423	OGG_3006950423	ssaV	Salmonella spp.	590	human	9606				
OHPI_9001703	Salmonella spp. sseA mutant interaction with mouse	3424	OGG_3006950437	sseA	Salmonella spp.	590	mouse	10090				
OHPI_9001258	Salmonella spp. clpP mutant interaction with mouse	3425	OGG_3006950532	clpP	Salmonella spp.	590	mouse	10090				
OHPI_9001704	Salmonella spp. aroD mutant interaction with mouse	3426	OGG_3006951022	aroD	Salmonella spp.	590	mouse	10090				
OHPI_9001239	Salmonella spp. slyA mutant interaction with mouse	3428	OGG_3006924868	slyA	Salmonella spp.	590	mouse	10090				
OHPI_9000825	Salmonella spp. ssaV mutant interaction with human	3429	OGG_3006924929	ssaV	Salmonella spp.	590	human	9606				
OHPI_9001705	Rotavirus RVA_s10gp1 mutant interaction with mouse	3430	OGG_3007011361	RVA_s10gp1	Rotavirus	10912	mouse	10090				
OHPI_9001706	S. pneumoniae piaA mutant interaction with mouse	3432	OGG_3006478755	piaA	S. pneumoniae	1313	mouse	10090				
OHPI_9001448	S. pneumoniae psaB mutant interaction with mouse	3433	OGG_3006478858	psaB	S. pneumoniae	1313	mouse	10090				
OHPI_9001433	S. pneumoniae glnA mutant interaction with human	3434	OGG_3006478869	glnA	S. pneumoniae	1313	human	9606				
OHPI_9001434	S. pneumoniae glnA mutant interaction with human epithelial cell	3434	OGG_3006478869	glnA	S. pneumoniae	1313	human	9606	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9001707	S. pneumoniae igA mutant interaction with mouse	3435	OGG_3006478876	igA	S. pneumoniae	1313	mouse	10090				
OHPI_9001708	S. pneumoniae cpsC mutant interaction with mouse	3436	OGG_3006478888	cpsC	S. pneumoniae	1313	mouse	10090				
OHPI_9001428	S. pneumoniae sodA mutant interaction with mouse	3437	OGG_3006478940	sodA	S. pneumoniae	1313	mouse	10090				
OHPI_9001439	S. pneumoniae cbpE mutant interaction with human	3438	OGG_3006478968	cbpE	S. pneumoniae	1313	human	9606				
OHPI_9001440	S. pneumoniae cbpE mutant interaction with human epithelial cell	3438	OGG_3006478968	cbpE	S. pneumoniae	1313	human	9606	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9001435	S. pneumoniae codY mutant interaction with mouse	3439	OGG_3006478994	codY	S. pneumoniae	1313	mouse	10090				
OHPI_9001423	S. pneumoniae zmpB mutant interaction with mouse	3441	OGG_3006479105	zmpB	S. pneumoniae	1313	mouse	10090				
OHPI_9001425	S. pneumoniae cbpG mutant interaction with human	3442	OGG_3006479228	cbpG	S. pneumoniae	1313	human	9606				
OHPI_9001426	S. pneumoniae cbpG mutant interaction with human epithelial cell	3442	OGG_3006479228	cbpG	S. pneumoniae	1313	human	9606	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9001709	S. pneumoniae purL mutant interaction with mouse	3443	OGG_3006479310	purL	S. pneumoniae	1313	mouse	10090				
OHPI_9001418	S. pneumoniae spxB mutant interaction with rabbit	3444	OGG_3006479320	spxB	S. pneumoniae	1313	rabbit	9986				
OHPI_9001430	S. pneumoniae pgdA mutant interaction with mouse	3445	OGG_3006479325	pgdA	S. pneumoniae	1313	mouse	10090				
OHPI_9001710	S. pneumoniae cpsB mutant interaction with mouse	3446	OGG_3006479425	cpsB	S. pneumoniae	1313	mouse	10090				
OHPI_9001711	S. pneumoniae zmpC mutant interaction with mouse	3447	OGG_3006479482	zmpC	S. pneumoniae	1313	mouse	10090				
OHPI_9001432	S. pneumoniae ciaR mutant interaction with mouse	3448	OGG_3006479630	ciaR	S. pneumoniae	1313	mouse	10090				
OHPI_9001422	S. pneumoniae ply mutant interaction with mouse	3449	OGG_3006479683	ply	S. pneumoniae	1313	mouse	10090				
OHPI_9001427	S. pneumoniae nanA mutant interaction with mouse	3450	OGG_3006479746	nanA	S. pneumoniae	1313	mouse	10090				
OHPI_9001712	S. pneumoniae ritR mutant interaction with mouse	3451	OGG_3006479772	ritR	S. pneumoniae	1313	mouse	10090				
OHPI_9001450	S. pneumoniae glnP mutant interaction with mouse	3452	OGG_3006479830	glnP	S. pneumoniae	1313	mouse	10090				
OHPI_9001436	S. pneumoniae mutX mutant interaction with mouse	3453	OGG_3006480061	mutX	S. pneumoniae	1313	mouse	10090				
OHPI_9001421	S. pneumoniae luxS mutant interaction with mouse	3454	OGG_3006480079	luxS	S. pneumoniae	1313	mouse	10090				
OHPI_9001424	S. pneumoniae pspC mutant interaction with mouse	3455	OGG_3006480115	pspC	S. pneumoniae	1313	mouse	10090				
OHPI_9001429	S. pneumoniae pspA mutant interaction with mouse	3456	OGG_3006480167	pspA	S. pneumoniae	1313	mouse	10090				
OHPI_9001417	S. pneumoniae regR mutant interaction with mouse	3457	OGG_3006480263	regR	S. pneumoniae	1313	mouse	10090				
OHPI_9001431	S. pneumoniae lytA mutant interaction with mouse	3458	OGG_3006480363	lytA	S. pneumoniae	1313	mouse	10090				
OHPI_9001446	S. pneumoniae potD mutant interaction with mouse	3459	OGG_3006480374	potD	S. pneumoniae	1313	mouse	10090				
OHPI_9001451	S. pneumoniae psaA mutant interaction with mouse	3461	OGG_3006480660	psaA	S. pneumoniae	1313	mouse	10090				
OHPI_9001443	S. pneumoniae psaC mutant interaction with mouse	3462	OGG_3006480715	psaC	S. pneumoniae	1313	mouse	10090				
OHPI_9000005	E. coli iroN mutant interaction with mouse	3463	OGG_3007379404	iroN	E. coli	83334	mouse	10090				
OHPI_9000004	E. coli iroD mutant interaction with chicken	3464	OGG_3007379484	iroD	E. coli	83334	chicken	9031				
OHPI_9000010	E. coli iutA mutant interaction with mouse	3465	OGG_3007379559	iutA	E. coli	83334	mouse	10090				
OHPI_9000008	E. coli iucC mutant interaction with mouse	3466	OGG_3007379561	iucC	E. coli	83334	mouse	10090				
OHPI_9000007	E. coli iucB mutant interaction with mouse	3467	OGG_3007379562	iucB	E. coli	83334	mouse	10090				
OHPI_9000006	E. coli iucA mutant interaction with mouse	3468	OGG_3007379563	iucA	E. coli	83334	mouse	10090				
OHPI_9000006	E. coli iucA mutant interaction with mouse	3469	OGG_3007324506	iucA	E. coli	83334	mouse	10090				
OHPI_9000007	E. coli iucB mutant interaction with mouse	3470	OGG_3007324507	iucB	E. coli	83334	mouse	10090				
OHPI_9000008	E. coli iucC mutant interaction with mouse	3471	OGG_3007324508	iucC	E. coli	83334	mouse	10090				
OHPI_9000009	E. coli iucD mutant interaction with mouse	3472	OGG_3007324509	iucD	E. coli	83334	mouse	10090				
OHPI_9000010	E. coli iutA mutant interaction with mouse	3473	OGG_3007324510	iutA	E. coli	83334	mouse	10090				
OHPI_9000002	E. coli iroB mutant interaction with chicken	3474	OGG_3007324522	iroB	E. coli	83334	chicken	9031				
OHPI_9000003	E. coli iroC mutant interaction with chicken	3475	OGG_3007324523	iroC	E. coli	83334	chicken	9031				
OHPI_9000004	E. coli iroD mutant interaction with chicken	3476	OGG_3007324524	iroD	E. coli	83334	chicken	9031				
OHPI_9000005	E. coli iroN mutant interaction with mouse	3477	OGG_3007324526	iroN	E. coli	83334	mouse	10090				
OHPI_9000974	E. coli tonB mutant interaction with mouse	3481	OGG_3007061491	tonB	E. coli	83334	mouse	10090				
OHPI_9000969	E. coli rfaH mutant interaction with mouse	3482	OGG_3007061758	rfaH	E. coli	83334	mouse	10090				
OHPI_9000971	E. coli fliC mutant interaction with cattle	3484	OGG_3007061913	fliC	E. coli	83334	cattle	9913				
OHPI_9000972	E. coli fimH mutant interaction with human	3485	OGG_3007062125	fimH	E. coli	83334	human	9606				
OHPI_9000973	E. coli fimH mutant interaction with mouse	3485	OGG_3007062125	fimH	E. coli	83334	mouse	10090				
OHPI_9001070	E. coli escN mutant interaction with rabbit	3486	OGG_3007062686	escN	E. coli	83334	rabbit	9986				
OHPI_9001713	E. coli eaeA mutant interaction with human	3492	OGG_3007063868	eaeA	E. coli	83334	human	9606				
OHPI_9001074	E. coli espB mutant interaction with human	3496	OGG_3007064346	espB	E. coli	83334	human	9606				
OHPI_9001714	E. coli espH mutant interaction with rabbit	3497	OGG_3007064347	espH	E. coli	83334	rabbit	9986				
OHPI_9000970	E. coli dppA mutant interaction with mouse	3499	OGG_3007065057	dppA	E. coli	83334	mouse	10090				
OHPI_9000983	E. coli papG mutant interaction with human	3500	OGG_3007155270	papG	E. coli	83334	human	9606				
OHPI_9000010	E. coli iutA mutant interaction with mouse	3502	OGG_3007155293	iutA	E. coli	83334	mouse	10090				
OHPI_9000970	E. coli dppA mutant interaction with mouse	3503	OGG_3007155420	dppA	E. coli	83334	mouse	10090				
OHPI_9000972	E. coli fimH mutant interaction with human	3506	OGG_3007156362	fimH	E. coli	83334	human	9606				
OHPI_9000973	E. coli fimH mutant interaction with mouse	3506	OGG_3007156362	fimH	E. coli	83334	mouse	10090				
OHPI_9000006	E. coli iucA mutant interaction with mouse	3507	OGG_3007156875	iucA	E. coli	83334	mouse	10090				
OHPI_9000007	E. coli iucB mutant interaction with mouse	3508	OGG_3007156876	iucB	E. coli	83334	mouse	10090				
OHPI_9000008	E. coli iucC mutant interaction with mouse	3509	OGG_3007156877	iucC	E. coli	83334	mouse	10090				
OHPI_9000009	E. coli iucD mutant interaction with mouse	3510	OGG_3007156878	iucD	E. coli	83334	mouse	10090				
OHPI_9000974	E. coli tonB mutant interaction with mouse	3515	OGG_3007158576	tonB	E. coli	83334	mouse	10090				
OHPI_9000982	E. coli tia mutant interaction with human	3518	OGG_3007150281	tia	E. coli	83334	human	9606				
OHPI_9000970	E. coli dppA mutant interaction with mouse	3520	OGG_3007151167	dppA	E. coli	83334	mouse	10090				
OHPI_9000972	E. coli fimH mutant interaction with human	3521	OGG_3007151334	fimH	E. coli	83334	human	9606				
OHPI_9000973	E. coli fimH mutant interaction with mouse	3521	OGG_3007151334	fimH	E. coli	83334	mouse	10090				
OHPI_9000971	E. coli fliC mutant interaction with cattle	3522	OGG_3007151372	fliC	E. coli	83334	cattle	9913				
OHPI_9000007	E. coli iucB mutant interaction with mouse	3524	OGG_3007151862	iucB	E. coli	83334	mouse	10090				
OHPI_9000008	E. coli iucC mutant interaction with mouse	3525	OGG_3007151863	iucC	E. coli	83334	mouse	10090				
OHPI_9000009	E. coli iucD mutant interaction with mouse	3526	OGG_3007151864	iucD	E. coli	83334	mouse	10090				
OHPI_9000010	E. coli iutA mutant interaction with mouse	3527	OGG_3007151865	iutA	E. coli	83334	mouse	10090				
OHPI_9000983	E. coli papG mutant interaction with human	3529	OGG_3007152338	papG	E. coli	83334	human	9606				
OHPI_9000982	E. coli tia mutant interaction with human	3530	OGG_3007152341	tia	E. coli	83334	human	9606				
OHPI_9000006	E. coli iucA mutant interaction with mouse	3532	OGG_3007152851	iucA	E. coli	83334	mouse	10090				
OHPI_9000969	E. coli rfaH mutant interaction with mouse	3533	OGG_3007153071	rfaH	E. coli	83334	mouse	10090				
OHPI_9000974	E. coli tonB mutant interaction with mouse	3534	OGG_3007153490	tonB	E. coli	83334	mouse	10090				
OHPI_9000970	E. coli dppA mutant interaction with mouse	3538	OGG_3007145054	dppA	E. coli	83334	mouse	10090				
OHPI_9000010	E. coli iutA mutant interaction with mouse	3539	OGG_3007145114	iutA	E. coli	83334	mouse	10090				
OHPI_9000006	E. coli iucA mutant interaction with mouse	3540	OGG_3007146638	iucA	E. coli	83334	mouse	10090				
OHPI_9000007	E. coli iucB mutant interaction with mouse	3541	OGG_3007146639	iucB	E. coli	83334	mouse	10090				
OHPI_9000008	E. coli iucC mutant interaction with mouse	3542	OGG_3007146640	iucC	E. coli	83334	mouse	10090				
OHPI_9000009	E. coli iucD mutant interaction with mouse	3543	OGG_3007146641	iucD	E. coli	83334	mouse	10090				
OHPI_9000969	E. coli rfaH mutant interaction with mouse	3544	OGG_3007147756	rfaH	E. coli	83334	mouse	10090				
OHPI_9000974	E. coli tonB mutant interaction with mouse	3547	OGG_3007148346	tonB	E. coli	83334	mouse	10090				
OHPI_9000970	E. coli dppA mutant interaction with mouse	3549	OGG_3007140515	dppA	E. coli	83334	mouse	10090				
OHPI_9000969	E. coli rfaH mutant interaction with mouse	3551	OGG_3007141515	rfaH	E. coli	83334	mouse	10090				
OHPI_9000974	E. coli tonB mutant interaction with mouse	3552	OGG_3007141983	tonB	E. coli	83334	mouse	10090				
OHPI_9000971	E. coli fliC mutant interaction with cattle	3553	OGG_3007142129	fliC	E. coli	83334	cattle	9913				
OHPI_9000006	E. coli iucA mutant interaction with mouse	3554	OGG_3007142472	iucA	E. coli	83334	mouse	10090				
OHPI_9000007	E. coli iucB mutant interaction with mouse	3555	OGG_3007142473	iucB	E. coli	83334	mouse	10090				
OHPI_9000008	E. coli iucC mutant interaction with mouse	3556	OGG_3007142474	iucC	E. coli	83334	mouse	10090				
OHPI_9000009	E. coli iucD mutant interaction with mouse	3557	OGG_3007142475	iucD	E. coli	83334	mouse	10090				
OHPI_9000010	E. coli iutA mutant interaction with mouse	3560	OGG_3007143612	iutA	E. coli	83334	mouse	10090				
OHPI_9000010	E. coli iutA mutant interaction with mouse	3561	OGG_3007119366	iutA	E. coli	83334	mouse	10090				
OHPI_9000005	E. coli iroN mutant interaction with mouse	3562	OGG_3007119392	iroN	E. coli	83334	mouse	10090				
OHPI_9000002	E. coli iroB mutant interaction with chicken	3563	OGG_3007119430	iroB	E. coli	83334	chicken	9031				
OHPI_9000003	E. coli iroC mutant interaction with chicken	3564	OGG_3007119431	iroC	E. coli	83334	chicken	9031				
OHPI_9000004	E. coli iroD mutant interaction with chicken	3565	OGG_3007119432	iroD	E. coli	83334	chicken	9031				
OHPI_9000006	E. coli iucA mutant interaction with mouse	3566	OGG_3007119436	iucA	E. coli	83334	mouse	10090				
OHPI_9000007	E. coli iucB mutant interaction with mouse	3567	OGG_3007119437	iucB	E. coli	83334	mouse	10090				
OHPI_9000008	E. coli iucC mutant interaction with mouse	3568	OGG_3007119438	iucC	E. coli	83334	mouse	10090				
OHPI_9000009	E. coli iucD mutant interaction with mouse	3569	OGG_3007119439	iucD	E. coli	83334	mouse	10090				
OHPI_9000972	E. coli fimH mutant interaction with human	3572	OGG_3007129499	fimH	E. coli	83334	human	9606				
OHPI_9000973	E. coli fimH mutant interaction with mouse	3572	OGG_3007129499	fimH	E. coli	83334	mouse	10090				
OHPI_9000970	E. coli dppA mutant interaction with mouse	3575	OGG_3007130233	dppA	E. coli	83334	mouse	10090				
OHPI_9000969	E. coli rfaH mutant interaction with mouse	3578	OGG_3007131265	rfaH	E. coli	83334	mouse	10090				
OHPI_9000974	E. coli tonB mutant interaction with mouse	3579	OGG_3007131480	tonB	E. coli	83334	mouse	10090				
OHPI_9001715	E. coli FliC mutant interaction with cattle	3581	OGG_3007132788	FliC	E. coli	83334	cattle	9913				
OHPI_9000982	E. coli tia mutant interaction with human	3583	OGG_3007133342	tia	E. coli	83334	human	9606				
OHPI_9000983	E. coli papG mutant interaction with human	3584	OGG_3007133471	papG	E. coli	83334	human	9606				
OHPI_9000970	E. coli dppA mutant interaction with mouse	3586	OGG_3007125629	dppA	E. coli	83334	mouse	10090				
OHPI_9000969	E. coli rfaH mutant interaction with mouse	3587	OGG_3007126217	rfaH	E. coli	83334	mouse	10090				
OHPI_9000971	E. coli fliC mutant interaction with cattle	3589	OGG_3007126825	fliC	E. coli	83334	cattle	9913				
OHPI_9000972	E. coli fimH mutant interaction with human	3590	OGG_3007127116	fimH	E. coli	83334	human	9606				
OHPI_9000973	E. coli fimH mutant interaction with mouse	3590	OGG_3007127116	fimH	E. coli	83334	mouse	10090				
OHPI_9000974	E. coli tonB mutant interaction with mouse	3591	OGG_3007127821	tonB	E. coli	83334	mouse	10090				
OHPI_9000012	E. coli bfpF mutant interaction with human	3594	OGG_3007056323	bfpF	E. coli	83334	human	9606				
OHPI_9000011	E. coli bfpA mutant interaction with human	3597	OGG_3007056343	bfpA	E. coli	83334	human	9606				
OHPI_9000433	L. monocytogenes clpP mutant interaction with mouse	3600	OGG_3007078568	clpP	L. monocytogenes	1639	mouse	10090				
OHPI_9000434	L. monocytogenes clpP mutant interaction with mouse macrophage cell	3600	OGG_3007078568	clpP	L. monocytogenes	1639	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9001716	L. monocytogenes LMHCC_0048 mutant interaction with mouse	3601	OGG_3007078927	LMHCC_0048	L. monocytogenes	1639	mouse	10090				
OHPI_9001717	L. monocytogenes LMHCC_0614 mutant interaction with mouse	3602	OGG_3007078992	LMHCC_0614	L. monocytogenes	1639	mouse	10090				
OHPI_9000433	L. monocytogenes clpP mutant interaction with mouse	3603	OGG_3007079328	clpP	L. monocytogenes	1639	mouse	10090				
OHPI_9000434	L. monocytogenes clpP mutant interaction with mouse macrophage cell	3603	OGG_3007079328	clpP	L. monocytogenes	1639	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9001718	L. monocytogenes srtB mutant interaction with mouse	3604	OGG_3007079719	srtB	L. monocytogenes	1639	mouse	10090				
OHPI_9001719	L. monocytogenes LMHCC_2768 mutant interaction with mouse	3605	OGG_3007080110	LMHCC_2768	L. monocytogenes	1639	mouse	10090				
OHPI_9001720	L. monocytogenes LMHCC_2601 mutant interaction with mouse	3606	OGG_3007080876	LMHCC_2601	L. monocytogenes	1639	mouse	10090				
OHPI_9001436	S. pneumoniae mutX mutant interaction with mouse	3608	OGG_3007327429	mutX	S. pneumoniae	1313	mouse	10090				
OHPI_9001425	S. pneumoniae cbpG mutant interaction with human	3610	OGG_3007327530	cbpG	S. pneumoniae	1313	human	9606				
OHPI_9001426	S. pneumoniae cbpG mutant interaction with human epithelial cell	3610	OGG_3007327530	cbpG	S. pneumoniae	1313	human	9606	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9001427	S. pneumoniae nanA mutant interaction with mouse	3612	OGG_3007327738	nanA	S. pneumoniae	1313	mouse	10090				
OHPI_9001432	S. pneumoniae ciaR mutant interaction with mouse	3613	OGG_3007327765	ciaR	S. pneumoniae	1313	mouse	10090				
OHPI_9001423	S. pneumoniae zmpB mutant interaction with mouse	3614	OGG_3007328238	zmpB	S. pneumoniae	1313	mouse	10090				
OHPI_9001418	S. pneumoniae spxB mutant interaction with rabbit	3615	OGG_3007328274	spxB	S. pneumoniae	1313	rabbit	9986				
OHPI_9001428	S. pneumoniae sodA mutant interaction with mouse	3616	OGG_3007328296	sodA	S. pneumoniae	1313	mouse	10090				
OHPI_9001422	S. pneumoniae ply mutant interaction with mouse	3617	OGG_3007328330	ply	S. pneumoniae	1313	mouse	10090				
OHPI_9001433	S. pneumoniae glnA mutant interaction with human	3619	OGG_3007328606	glnA	S. pneumoniae	1313	human	9606				
OHPI_9001434	S. pneumoniae glnA mutant interaction with human epithelial cell	3619	OGG_3007328606	glnA	S. pneumoniae	1313	human	9606	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9001721	S. pneumoniae htrA mutant interaction with mouse	3620	OGG_3007328624	htrA	S. pneumoniae	1313	mouse	10090				
OHPI_9001420	S. pneumoniae ccpA mutant interaction with mouse	3621	OGG_3007328668	ccpA	S. pneumoniae	1313	mouse	10090				
OHPI_9001435	S. pneumoniae codY mutant interaction with mouse	3623	OGG_3007328802	codY	S. pneumoniae	1313	mouse	10090				
OHPI_9001439	S. pneumoniae cbpE mutant interaction with human	3624	OGG_3007328890	cbpE	S. pneumoniae	1313	human	9606				
OHPI_9001440	S. pneumoniae cbpE mutant interaction with human epithelial cell	3624	OGG_3007328890	cbpE	S. pneumoniae	1313	human	9606	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9001446	S. pneumoniae potD mutant interaction with mouse	3625	OGG_3007329269	potD	S. pneumoniae	1313	mouse	10090				
OHPI_9001419	S. pneumoniae nox mutant interaction with mouse	3626	OGG_3007329323	nox	S. pneumoniae	1313	mouse	10090				
OHPI_9001437	S. pneumoniae clpP mutant interaction with mouse	3627	OGG_3007329421	clpP	S. pneumoniae	1313	mouse	10090				
OHPI_9001421	S. pneumoniae luxS mutant interaction with mouse	3628	OGG_3007329460	luxS	S. pneumoniae	1313	mouse	10090				
OHPI_9001427	S. pneumoniae nanA mutant interaction with mouse	3630	OGG_3007329489	nanA	S. pneumoniae	1313	mouse	10090				
OHPI_9001722	S. pneumoniae psrP mutant interaction with human	3631	OGG_3007329552	psrP	S. pneumoniae	1313	human	9606				
OHPI_9001723	S. pneumoniae psrP mutant interaction with human epithelial cell	3631	OGG_3007329552	psrP	S. pneumoniae	1313	human	9606	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9001724	S. pneumoniae psrP mutant interaction with mouse	3631	OGG_3007329552	psrP	S. pneumoniae	1313	mouse	10090				
OHPI_9001725	S. pneumoniae psrP mutant interaction with mouse epithelial cell	3631	OGG_3007329552	psrP	S. pneumoniae	1313	mouse	10090	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9001726	B. anthracis nos mutant interaction with mouse	3632	OGG_3007847881	nos	B. anthracis	1392	mouse	10090				
OHPI_9001727	B. anthracis asbA mutant interaction with mouse	3634	OGG_3007848168	asbA	B. anthracis	1392	mouse	10090				
OHPI_9001728	B. anthracis asbA mutant interaction with mouse macrophage cell	3634	OGG_3007848168	asbA	B. anthracis	1392	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9001729	B. anthracis sodA2 mutant interaction with mouse	3635	OGG_3007848233	sodA2	B. anthracis	1392	mouse	10090				
OHPI_9000722	B. anthracis codY mutant interaction with mouse	3636	OGG_3007848783	codY	B. anthracis	1392	mouse	10090				
OHPI_9000723	B. anthracis sigB mutant interaction with mouse	3637	OGG_3007848794	sigB	B. anthracis	1392	mouse	10090				
OHPI_9001730	B. anthracis sodA1 mutant interaction with mouse	3638	OGG_3007850123	sodA1	B. anthracis	1392	mouse	10090				
OHPI_9000720	B. anthracis clpX mutant interaction with mouse	3639	OGG_3007851138	clpX	B. anthracis	1392	mouse	10090				
OHPI_9000721	B. anthracis sodC mutant interaction with mouse	3641	OGG_3007853218	sodC	B. anthracis	1392	mouse	10090				
OHPI_9000679	B. anthracis lef mutant interaction with mouse	3642	OGG_3007847664	lef	B. anthracis	1392	mouse	10090				
OHPI_9000678	B. anthracis pagA mutant interaction with mouse	3644	OGG_3007847827	pagA	B. anthracis	1392	mouse	10090				
OHPI_9000677	B. anthracis atxA mutant interaction with mouse	3645	OGG_3007847839	atxA	B. anthracis	1392	mouse	10090				
OHPI_9001731	B. anthracis acpB mutant interaction with mouse	3646	OGG_3007847529	acpB	B. anthracis	1392	mouse	10090				
OHPI_9001732	B. anthracis capD mutant interaction with mouse	3647	OGG_3007847571	capD	B. anthracis	1392	mouse	10090				
OHPI_9001733	B. anthracis capE mutant interaction with mouse	3648	OGG_3007847606	capE	B. anthracis	1392	mouse	10090				
OHPI_9000722	B. anthracis codY mutant interaction with mouse	3650	OGG_3007782752	codY	B. anthracis	1392	mouse	10090				
OHPI_9001727	B. anthracis asbA mutant interaction with mouse	3651	OGG_3007782926	asbA	B. anthracis	1392	mouse	10090				
